"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:6qtg4gz3DhqOHL5BHtSQw8","I Don’t Want To Be Here Anymore","spotify:artist:6Wr3hh341P84m3EI8qdn9O","Rise Against","spotify:album:65jmbHYm42IEATHEJCbKgC","The Black Market","spotify:artist:6Wr3hh341P84m3EI8qdn9O","Rise Against","2014-01-01","https://i.scdn.co/image/ab67616d0000b273a2149376a3b9992ab2eeb90d","1","2","239960","https://p.scdn.co/mp3-preview/483a770edca689db9a3f048d28a08c02657bd2d0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","USUM71406478","","2019-04-02T18:35:49Z"
"spotify:track:39yvhCgBmNrLf0m9lan0Ge","Tragedy + Time","spotify:artist:6Wr3hh341P84m3EI8qdn9O","Rise Against","spotify:album:65jmbHYm42IEATHEJCbKgC","The Black Market","spotify:artist:6Wr3hh341P84m3EI8qdn9O","Rise Against","2014-01-01","https://i.scdn.co/image/ab67616d0000b273a2149376a3b9992ab2eeb90d","1","3","257000","https://p.scdn.co/mp3-preview/9ec3c05fd3610d8bca0c34bbdad506f4f9d84553?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","USUM71406479","","2019-04-02T18:35:49Z"
"spotify:track:5skwAU0N1ijXEJ5HFDphXP","The Black Market","spotify:artist:6Wr3hh341P84m3EI8qdn9O","Rise Against","spotify:album:65jmbHYm42IEATHEJCbKgC","The Black Market","spotify:artist:6Wr3hh341P84m3EI8qdn9O","Rise Against","2014-01-01","https://i.scdn.co/image/ab67616d0000b273a2149376a3b9992ab2eeb90d","1","4","255960","https://p.scdn.co/mp3-preview/92d2c443f3866d8657968a71f1a4f496a029af14?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","USUM71406480","","2019-04-02T18:35:49Z"
"spotify:track:00mAAFCc9meOcSQuligKC8","The Eco-Terrorist In Me","spotify:artist:6Wr3hh341P84m3EI8qdn9O","Rise Against","spotify:album:65jmbHYm42IEATHEJCbKgC","The Black Market","spotify:artist:6Wr3hh341P84m3EI8qdn9O","Rise Against","2014-01-01","https://i.scdn.co/image/ab67616d0000b273a2149376a3b9992ab2eeb90d","1","5","165240","https://p.scdn.co/mp3-preview/86dc6125257684bc37d1f7799208640f6e7e33d7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","USUM71406481","","2019-04-02T18:35:49Z"
"spotify:track:2KhNhfoef1IphjMz6v2lEW","Sudden Life","spotify:artist:6Wr3hh341P84m3EI8qdn9O","Rise Against","spotify:album:65jmbHYm42IEATHEJCbKgC","The Black Market","spotify:artist:6Wr3hh341P84m3EI8qdn9O","Rise Against","2014-01-01","https://i.scdn.co/image/ab67616d0000b273a2149376a3b9992ab2eeb90d","1","6","248453","https://p.scdn.co/mp3-preview/0e58666fa10c88d03891c9bc2514913d9dd4e3c9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","USUM71406482","","2019-04-02T18:35:49Z"
"spotify:track:613d5vzWkgFynGkBYhjG9a","A Beautiful Indifference","spotify:artist:6Wr3hh341P84m3EI8qdn9O","Rise Against","spotify:album:65jmbHYm42IEATHEJCbKgC","The Black Market","spotify:artist:6Wr3hh341P84m3EI8qdn9O","Rise Against","2014-01-01","https://i.scdn.co/image/ab67616d0000b273a2149376a3b9992ab2eeb90d","1","7","204853","https://p.scdn.co/mp3-preview/cc4ed25b4c1d9db969312c6486c90c839786c4f5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","USUM71406483","","2019-04-02T18:35:49Z"
"spotify:track:6fm3OYthTpXiWqmlFGQhUR","Methadone","spotify:artist:6Wr3hh341P84m3EI8qdn9O","Rise Against","spotify:album:65jmbHYm42IEATHEJCbKgC","The Black Market","spotify:artist:6Wr3hh341P84m3EI8qdn9O","Rise Against","2014-01-01","https://i.scdn.co/image/ab67616d0000b273a2149376a3b9992ab2eeb90d","1","8","228706","https://p.scdn.co/mp3-preview/32f10c9fe171949e8b3722491a17a0e067807155?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","USUM71406484","","2019-04-02T18:35:49Z"
"spotify:track:4JnWKLgb2iCU7XdmKLQr2e","Zero Visibility","spotify:artist:6Wr3hh341P84m3EI8qdn9O","Rise Against","spotify:album:65jmbHYm42IEATHEJCbKgC","The Black Market","spotify:artist:6Wr3hh341P84m3EI8qdn9O","Rise Against","2014-01-01","https://i.scdn.co/image/ab67616d0000b273a2149376a3b9992ab2eeb90d","1","9","278346","https://p.scdn.co/mp3-preview/4e40057fa64161cefadd0d546f2a00e70935deaa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","USUM71406485","","2019-04-02T18:35:49Z"
"spotify:track:0Pq0e1DLC6il4EMb2geDlq","Awake Too Long","spotify:artist:6Wr3hh341P84m3EI8qdn9O","Rise Against","spotify:album:65jmbHYm42IEATHEJCbKgC","The Black Market","spotify:artist:6Wr3hh341P84m3EI8qdn9O","Rise Against","2014-01-01","https://i.scdn.co/image/ab67616d0000b273a2149376a3b9992ab2eeb90d","1","10","191986","https://p.scdn.co/mp3-preview/a9e98ae288e2fa30d7a3b45fa58b75139204c5dc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","USUM71406486","","2019-04-02T18:35:49Z"
"spotify:track:3YsbKbo8m5Uv5zAG2hqOrN","People Live Here","spotify:artist:6Wr3hh341P84m3EI8qdn9O","Rise Against","spotify:album:65jmbHYm42IEATHEJCbKgC","The Black Market","spotify:artist:6Wr3hh341P84m3EI8qdn9O","Rise Against","2014-01-01","https://i.scdn.co/image/ab67616d0000b273a2149376a3b9992ab2eeb90d","1","11","248986","https://p.scdn.co/mp3-preview/0e9c45ae9c5fabf25d10a32b81487309366d24f2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","USUM71406488","","2019-04-02T18:35:49Z"
"spotify:track:4NY0rkhWqRGCEnnJdYvZO1","Bridges","spotify:artist:6Wr3hh341P84m3EI8qdn9O","Rise Against","spotify:album:65jmbHYm42IEATHEJCbKgC","The Black Market","spotify:artist:6Wr3hh341P84m3EI8qdn9O","Rise Against","2014-01-01","https://i.scdn.co/image/ab67616d0000b273a2149376a3b9992ab2eeb90d","1","12","246933","https://p.scdn.co/mp3-preview/7d205433c4bba13560e9f6a6235b179a8a624337?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","USUM71406489","","2019-04-02T18:35:49Z"
"spotify:track:2dpS9MSBZBeJfksvygPAs2","Lügenhits","spotify:artist:5syyAQTWJ2BaLtjOKE99MK","OK KID","spotify:album:1yyLfyzFYQJwUXFpu1bHbY","Sensation","spotify:artist:5syyAQTWJ2BaLtjOKE99MK","OK KID","2018-10-19","https://i.scdn.co/image/ab67616d0000b2732a450cb075aede38849b2098","1","1","201120","https://p.scdn.co/mp3-preview/1bc06c5231854ab292e50054956101054c6e2fda?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","DEQ321800305","","2019-04-02T12:31:40Z"
"spotify:track:7axsTK0FeRhteTcp88Zd3m","Three Legged Dog","spotify:artist:0F5fXdlx1bKwYFZ70bfuZ9","Firewater","spotify:album:02vQNxOyThkkCALmgYIZzU","The Golden Hour","spotify:artist:0F5fXdlx1bKwYFZ70bfuZ9","Firewater","2008-04-04","https://i.scdn.co/image/ab67616d0000b273d02e8e79e275f30367272f9e","1","13","212213","https://p.scdn.co/mp3-preview/dee2ae470d6b35b40e9ecffa53bd7e018ac00bde?cid=9950ac751e34487dbbe027c4fd7f8e99","false","16","DEAN60800293","","2019-04-01T22:12:53Z"
"spotify:track:4ESUWYq4QIHmgTjKYVhSJw","Lotion","spotify:artist:01xVeSmCEwYeJiIIX2WBMI","Greenskeepers","spotify:album:461MKDQVvUivTVkROMtEhz","Pleetch","spotify:artist:01xVeSmCEwYeJiIIX2WBMI","Greenskeepers","2006-12-31","https://i.scdn.co/image/ab67616d0000b2737887d2791f89442c9a2b9583","1","10","225826","https://p.scdn.co/mp3-preview/61878ab3f8ccfddcd024a54d9fc09ed1c9456648?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","USI4R1056385","","2019-04-01T21:41:32Z"
"spotify:track:6TG5ZHmSqMqLqLVXeg71cs","The March of the Varangian Guard","spotify:artist:0ykT1si9XRFPmEvWOnf4YI","Turisas","spotify:album:2fjpx53vlf2xrg8RRYOjK7","Stand Up and Fight","spotify:artist:0ykT1si9XRFPmEvWOnf4YI","Turisas","2012-07-13","https://i.scdn.co/image/ab67616d0000b27352baa273bca6ce277f79f4b1","1","1","231084","https://p.scdn.co/mp3-preview/d116e3dc04fe5a44d00ff3dce33e892ead866ddf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","US4E41168202","","2019-04-01T16:08:09Z"
"spotify:track:62yJjFtgkhUrXktIoSjgP2","Radioactive","spotify:artist:53XhwfbYqKCa1cC15pYq2q","Imagine Dragons","spotify:album:6nxDQi0FeEwccEPJeNySoS","Night Visions","spotify:artist:53XhwfbYqKCa1cC15pYq2q","Imagine Dragons","2012-09-04","https://i.scdn.co/image/ab67616d0000b273407bd04707c463bbb3410737","1","1","186813","https://p.scdn.co/mp3-preview/10a6946f6466990d6ffee5821d745999c1492932?cid=9950ac751e34487dbbe027c4fd7f8e99","false","84","USUM71201074","","2019-04-01T13:39:52Z"
"spotify:track:00epdG9ONPL8KkErbmKW8o","Forget About","spotify:artist:2ckfYpz65ZueWZa2dB6yXC","Sibylle Baier","spotify:album:1lf3rLmrO0ObMieg4YqEuB","Colour Green","spotify:artist:2ckfYpz65ZueWZa2dB6yXC","Sibylle Baier","2006-01-01","https://i.scdn.co/image/ab67616d0000b27300b9e955d2b2a0be08152a8c","1","6","151413","https://p.scdn.co/mp3-preview/67a34f30acf50ba3fd066eec919f25422801f1a7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","US54F0610021","","2019-03-31T17:41:31Z"
"spotify:track:1sxOHYW1CNc5KgFAzEMR8x","Buying New Soul","spotify:artist:5NXHXK6hOCotCF8lvGM1I0","Porcupine Tree","spotify:album:1CUNZY1rWJaO6yHhLl29jV","Recordings","spotify:artist:5NXHXK6hOCotCF8lvGM1I0","Porcupine Tree","2001-05-01","https://i.scdn.co/image/ab67616d0000b2731044c3d651022bcd0a383edc","1","1","625626","https://p.scdn.co/mp3-preview/3902e64a8ebbed4b5b90b9c0c71cf52be2379647?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBCQV0901106","","2019-03-30T21:48:17Z"
"spotify:track:4474Eoi7Iuf4Z8HIKTPCqL","Pure Narcotic","spotify:artist:5NXHXK6hOCotCF8lvGM1I0","Porcupine Tree","spotify:album:1pECoAqVDY9J9VmfaBcwqg","Stupid Dream","spotify:artist:5NXHXK6hOCotCF8lvGM1I0","Porcupine Tree","1999-03-05","https://i.scdn.co/image/ab67616d0000b273b9fcaa02c391b1bf79e74930","1","4","302560","https://p.scdn.co/mp3-preview/be518d34a20c1d1827ce2af3bc17d6eefadfad1a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBCQV0802167","","2019-03-30T21:40:22Z"
"spotify:track:0vDMGf9y6mcHxSHFIXkFO0","Even Less","spotify:artist:5NXHXK6hOCotCF8lvGM1I0","Porcupine Tree","spotify:album:1pECoAqVDY9J9VmfaBcwqg","Stupid Dream","spotify:artist:5NXHXK6hOCotCF8lvGM1I0","Porcupine Tree","1999-03-05","https://i.scdn.co/image/ab67616d0000b273b9fcaa02c391b1bf79e74930","1","1","431413","https://p.scdn.co/mp3-preview/69d136debe10d6730568a63003520fedf72298af?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBCQV0800024","","2019-03-30T21:35:22Z"
"spotify:track:0UWmNPI7CCfHfrVPtm8oZU","Roter Sand","spotify:artist:6wWVKhxIU2cEi0K81v7HvP","Rammstein","spotify:album:6rK4qSVdrNCNnQwRCEFsw9","XXI - Klavier","spotify:artist:6wWVKhxIU2cEi0K81v7HvP","Rammstein","2015-11-11","https://i.scdn.co/image/ab67616d0000b27307102c04845ae50616643c8e","1","9","196106","https://p.scdn.co/mp3-preview/0157051f3549ed7cee5e46f1f61c900e1d39b49e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","DEMH51500033","","2019-03-28T22:44:24Z"
"spotify:track:1T8IRUJBga0JXioJZvxjBR","Deutschland","spotify:artist:6wWVKhxIU2cEi0K81v7HvP","Rammstein","spotify:album:3R7mUm3SZhV3BIIY7FMrU1","Deutschland","spotify:artist:6wWVKhxIU2cEi0K81v7HvP","Rammstein","2019-03-28","https://i.scdn.co/image/ab67616d0000b273d3bf489c4d50a40fbe8f77e7","1","1","322339","https://p.scdn.co/mp3-preview/659f84b1839ff1269b987e460be94dec19758e56?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","DEUM71900524","","2019-03-28T22:03:13Z"
"spotify:track:6aE7lGzrdKO6faIDlfcb66","Should I Do It","spotify:artist:2kreKea2n96dXjcyAU9j5N","The Pointer Sisters","spotify:album:4ZcnXch8ZI9zlizDVTea1X","Best Of","spotify:artist:2kreKea2n96dXjcyAU9j5N","The Pointer Sisters","1989-10-21","https://i.scdn.co/image/ab67616d0000b27354fc938a153a1adb6461e20f","1","11","230040","https://p.scdn.co/mp3-preview/ed173fdda78b229fb2de1c5d81d5d68bb7aec33e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","17","USRC18101750","","2019-03-28T14:49:12Z"
"spotify:track:6RW4YhRRxcFJu60dDz8J76","Far Far Away","spotify:artist:10n5lhNDoSMUHWLlnST1yw","Slade","spotify:album:3qQsv8mJaD5Qn10yCEuk84","Wall Of Hits","spotify:artist:10n5lhNDoSMUHWLlnST1yw","Slade","1991-01-01","https://i.scdn.co/image/ab67616d0000b2731a57bf9d44dc8b8eca255e78","1","12","215906","https://p.scdn.co/mp3-preview/06a9aa7522e0931e326b597483015f53c1cd2846?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBAKW7401001","","2019-03-28T14:46:34Z"
"spotify:track:5nqa0APIvNZEkThoZV9Kri","I Feel Love","spotify:artist:2xiriLbuY0O9BA4dJEG70s","Kingston Wall","spotify:album:2kAaF7jQFJBIFkw29Kk4a0","II","spotify:artist:2xiriLbuY0O9BA4dJEG70s","Kingston Wall","1993","https://i.scdn.co/image/ab67616d0000b27367e7bf918daf4a8bb189e91e","1","7","399626","https://p.scdn.co/mp3-preview/c26dd3993b101719e2382e652b3bb79b0dd4c931?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","FIZGN9800036","","2019-03-27T15:13:34Z"
"spotify:track:734dz1YaFITwawPpM25fSt","Je veux","spotify:artist:1mbgj8ERPs8lWi7t5cYrdy","Zaz","spotify:album:6MuoqipFgorIZEYwGWEFAU","Zaz","spotify:artist:1mbgj8ERPs8lWi7t5cYrdy","Zaz","2010-05-10","https://i.scdn.co/image/ab67616d0000b2733b5969aba116e8248a3e6369","1","2","215933","https://p.scdn.co/mp3-preview/e85c65379feef07f5943541b92c6f412cbeae8be?cid=9950ac751e34487dbbe027c4fd7f8e99","false","74","FR2PY1000010","","2019-03-26T16:00:50Z"
"spotify:track:2jaarBZJE7yviC71Gkggif","The Kids Are Alt-Right","spotify:artist:2yJwXpWAQOOl5XFzbCxLs9","Bad Religion","spotify:album:25K4K0LEoyu1pgbg1JGAvX","The Kids Are Alt-Right","spotify:artist:2yJwXpWAQOOl5XFzbCxLs9","Bad Religion","2018-06-20","https://i.scdn.co/image/ab67616d0000b273d5841de4a6dcef66e0b9598b","1","1","163203","https://p.scdn.co/mp3-preview/ece5fed515e0d4ecfe764e3f82f0a59d3cfc2fd6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","USEP41830001","","2019-03-23T13:32:55Z"
"spotify:track:53S5rCt8LFsocU95QXoK1X","White People for Peace","spotify:artist:29lz7gs8edwnnfuXW4FhMl","Against Me!","spotify:album:08IrBeiM2LU3HAqAaHQcQq","New Wave (U.S. Version)","spotify:artist:29lz7gs8edwnnfuXW4FhMl","Against Me!","2007-07-09","https://i.scdn.co/image/ab67616d0000b27343110d0447851b7d5737a7e9","1","4","211386","https://p.scdn.co/mp3-preview/371752fa6ddc2ec2e6faf5e4ae5ed857578c432c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","USWB10701474","","2019-03-23T13:23:46Z"
"spotify:track:4IYKjN1DrYzxKXt0umJqsG","I Got 5 On It","spotify:artist:3z3g65U7mmyyBmmDfsQK9x, spotify:artist:2FT75iYuWmycqYrXbVD9cn","Luniz, Michael Marshall","spotify:album:5pMShIZc6oWiEtcQvXsKfb","Operation Stackola","spotify:artist:3z3g65U7mmyyBmmDfsQK9x","Luniz","1995-07-04","https://i.scdn.co/image/ab67616d0000b273c1ea4aac1ad07a38c59dd30c","1","3","253533","https://p.scdn.co/mp3-preview/063a25900aefa2fbfc82aa064798747220793d83?cid=9950ac751e34487dbbe027c4fd7f8e99","false","78","USVI29500016","","2019-03-23T13:18:12Z"
"spotify:track:1iIWEIXzaEmvj01drmh0fM","Pas De Deux","spotify:artist:7lDkWxhwIuRAIzmHf85yKx","Michael Abels","spotify:album:6SE0OIDlE90d80JOK0z9Ti","Us (Original Motion Picture Soundtrack)","spotify:artist:7lDkWxhwIuRAIzmHf85yKx","Michael Abels","2019-03-15","https://i.scdn.co/image/ab67616d0000b273fc2205135965fb8e96835892","1","29","171746","https://p.scdn.co/mp3-preview/da2dbf6c4ebf38d6bc309f6b566074408ba08557?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USQ4E1904558","","2019-03-23T13:15:16Z"
"spotify:track:2W2J1ZwcqZL0ug37sRUoqH","The Guns of Brixton - Remastered","spotify:artist:3RGLhK1IP9jnYFH4BRFJBS","The Clash","spotify:album:3Zkggi5I9uH5x94DuN6u1S","Hits Back","spotify:artist:3RGLhK1IP9jnYFH4BRFJBS","The Clash","2013-08-26","https://i.scdn.co/image/ab67616d0000b27357f627f712e7060d287dd732","1","6","189933","https://p.scdn.co/mp3-preview/f3f96b0eb82d60077bce1950cf86c634918fccfe?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","GBARL1200689","","2019-03-23T13:08:00Z"
"spotify:track:2SnZayZg4eTZ4592TmK6CN","Chip","spotify:artist:1YczG6BNjM9XAnw64RqnXi","The Real McKenzies","spotify:album:3nIof6pCfhhWAmK8LykMJ1","Off The Leash","spotify:artist:1YczG6BNjM9XAnw64RqnXi","The Real McKenzies","2008-08-05","https://i.scdn.co/image/ab67616d0000b2735e02ba767c085186c52798ae","1","1","194453","https://p.scdn.co/mp3-preview/1572eb627f9b3cceae953d32a631ea37bec79842?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USFW40873101","","2019-03-23T12:39:51Z"
"spotify:track:4ksd5zvWtM0CHCyK1brHWL","Bro Hymn","spotify:artist:6i0KVTOvm96T55mbp742ks","Pennywise","spotify:album:4LzF6sy1xUugXQeDCCJEYQ","Pennywise","spotify:artist:6i0KVTOvm96T55mbp742ks","Pennywise","1991","https://i.scdn.co/image/ab67616d0000b273a4fb2e09e8b422ea492e6c8a","1","14","180893","https://p.scdn.co/mp3-preview/421fb09e52fbdc14598928261c5a982e5bbc577d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USEP40419114","","2019-03-23T12:30:28Z"
"spotify:track:78oeeGkqmsr6r6AlW0x69d","Diamonds And Guns","spotify:artist:6f9zLIMqyEu7abKhGMFr5q","Transplants","spotify:album:0lf0Mw6dwcAWxIIVXEv0fQ","Transplants","spotify:artist:6f9zLIMqyEu7abKhGMFr5q","Transplants","2002-10-22","https://i.scdn.co/image/ab67616d0000b273ab2043abccd667e1961b0595","1","4","241908","https://p.scdn.co/mp3-preview/68f73bccab9deffe1b10acf1f33c855688792c5c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","USHEL0324104","","2019-03-23T12:26:58Z"
"spotify:track:6OEXnyFuyysuvjbUWhdiPW","Weird Beard","spotify:artist:0cmBbO2sr4w0rRGt3rKvs6","Mad Caddies","spotify:album:47M0XlDnBokvTefLI7rymO","Rock The Plank","spotify:artist:0cmBbO2sr4w0rRGt3rKvs6","Mad Caddies","2001","https://i.scdn.co/image/ab67616d0000b273a2a064f8aa5482db129d2965","1","7","164200","https://p.scdn.co/mp3-preview/71e2139636203e78eed44372869f95be04a65672?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USFW40461507","","2019-03-23T01:20:24Z"
"spotify:track:0JSnEZMwlEcq5eKiyZvy4F","Introduction","spotify:artist:20JZFwl6HVl6yg8a4H3ZqK","Panic! At The Disco","spotify:album:2YeOhhJg3OWpN0F1VYPxtW","A Fever You Can't Sweat Out","spotify:artist:20JZFwl6HVl6yg8a4H3ZqK","Panic! At The Disco","2005-09-27","https://i.scdn.co/image/ab67616d0000b2730a8881b0d247346c3c447bf3","1","1","36973","https://p.scdn.co/mp3-preview/fd8f7eb7b35f75ac081e191340bd7ffcc37a9309?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","US56V0507701","","2019-03-19T23:02:59Z"
"spotify:track:4WdopfTdSd0nCLropjhsgH","The Only Difference Between Martyrdom and Suicide Is Press Coverage","spotify:artist:20JZFwl6HVl6yg8a4H3ZqK","Panic! At The Disco","spotify:album:2YeOhhJg3OWpN0F1VYPxtW","A Fever You Can't Sweat Out","spotify:artist:20JZFwl6HVl6yg8a4H3ZqK","Panic! At The Disco","2005-09-27","https://i.scdn.co/image/ab67616d0000b2730a8881b0d247346c3c447bf3","1","2","174866","https://p.scdn.co/mp3-preview/ea3b1ed9e9328dc0b9b3550d9551e57e02fd9733?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","US56V0507702","","2019-03-19T23:02:59Z"
"spotify:track:0N90pptABhFyr1axONlIEB","London Beckoned Songs About Money Written by Machines","spotify:artist:20JZFwl6HVl6yg8a4H3ZqK","Panic! At The Disco","spotify:album:2YeOhhJg3OWpN0F1VYPxtW","A Fever You Can't Sweat Out","spotify:artist:20JZFwl6HVl6yg8a4H3ZqK","Panic! At The Disco","2005-09-27","https://i.scdn.co/image/ab67616d0000b2730a8881b0d247346c3c447bf3","1","3","203613","https://p.scdn.co/mp3-preview/c02fa12a498a7377d9311cddd61866766fab7c87?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","US56V0507703","","2019-03-19T23:02:59Z"
"spotify:track:5VHwEHR0IfvV4f7V7o0qnt","Nails for Breakfast, Tacks for Snacks","spotify:artist:20JZFwl6HVl6yg8a4H3ZqK","Panic! At The Disco","spotify:album:2YeOhhJg3OWpN0F1VYPxtW","A Fever You Can't Sweat Out","spotify:artist:20JZFwl6HVl6yg8a4H3ZqK","Panic! At The Disco","2005-09-27","https://i.scdn.co/image/ab67616d0000b2730a8881b0d247346c3c447bf3","1","4","203840","https://p.scdn.co/mp3-preview/40efdf731b5e5140c5e7c5074f82ecda0179f012?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","US56V0507704","","2019-03-19T23:02:59Z"
"spotify:track:2hgkutEHVmJRg7drAJAFHi","Camisado","spotify:artist:20JZFwl6HVl6yg8a4H3ZqK","Panic! At The Disco","spotify:album:2YeOhhJg3OWpN0F1VYPxtW","A Fever You Can't Sweat Out","spotify:artist:20JZFwl6HVl6yg8a4H3ZqK","Panic! At The Disco","2005-09-27","https://i.scdn.co/image/ab67616d0000b2730a8881b0d247346c3c447bf3","1","5","191866","https://p.scdn.co/mp3-preview/260d47dbc69e2a90671ee9286fc8de4782b00995?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","US56V0507705","","2019-03-19T23:02:59Z"
"spotify:track:4C2i4NymWRem1LOVEqwWV6","Time to Dance","spotify:artist:20JZFwl6HVl6yg8a4H3ZqK","Panic! At The Disco","spotify:album:2YeOhhJg3OWpN0F1VYPxtW","A Fever You Can't Sweat Out","spotify:artist:20JZFwl6HVl6yg8a4H3ZqK","Panic! At The Disco","2005-09-27","https://i.scdn.co/image/ab67616d0000b2730a8881b0d247346c3c447bf3","1","6","202026","https://p.scdn.co/mp3-preview/986861c7fa3940a921dfb9de8e826d520fed2f03?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","US56V0507706","","2019-03-19T23:02:59Z"
"spotify:track:5eB7w8UZJKjL5XmnC6Pctg","Lying Is the Most Fun a Girl Can Have Without Taking Her Clothes Off","spotify:artist:20JZFwl6HVl6yg8a4H3ZqK","Panic! At The Disco","spotify:album:2YeOhhJg3OWpN0F1VYPxtW","A Fever You Can't Sweat Out","spotify:artist:20JZFwl6HVl6yg8a4H3ZqK","Panic! At The Disco","2005-09-27","https://i.scdn.co/image/ab67616d0000b2730a8881b0d247346c3c447bf3","1","7","200226","https://p.scdn.co/mp3-preview/038d1ba3fa678b2115beeaccdea3c95bef63fa35?cid=9950ac751e34487dbbe027c4fd7f8e99","true","70","US56V0507707","","2019-03-19T23:02:59Z"
"spotify:track:2ZqTtndqAZDRAWw2vgZwQK","But It's Better If You Do","spotify:artist:20JZFwl6HVl6yg8a4H3ZqK","Panic! At The Disco","spotify:album:2YeOhhJg3OWpN0F1VYPxtW","A Fever You Can't Sweat Out","spotify:artist:20JZFwl6HVl6yg8a4H3ZqK","Panic! At The Disco","2005-09-27","https://i.scdn.co/image/ab67616d0000b2730a8881b0d247346c3c447bf3","1","9","205752","https://p.scdn.co/mp3-preview/8413cc16d806afed0fb6be1c26838839d7aa3be7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","US56V0507709","","2019-03-19T23:02:59Z"
"spotify:track:4bPQs0PHn4xbipzdPfn6du","I Write Sins Not Tragedies","spotify:artist:20JZFwl6HVl6yg8a4H3ZqK","Panic! At The Disco","spotify:album:2YeOhhJg3OWpN0F1VYPxtW","A Fever You Can't Sweat Out","spotify:artist:20JZFwl6HVl6yg8a4H3ZqK","Panic! At The Disco","2005-09-27","https://i.scdn.co/image/ab67616d0000b2730a8881b0d247346c3c447bf3","1","10","186634","https://p.scdn.co/mp3-preview/c547151649f25d0145a74d04c77530ff6111b11c?cid=9950ac751e34487dbbe027c4fd7f8e99","true","76","US56V0507710","","2019-03-19T23:02:59Z"
"spotify:track:3obggbhnOjjnytaGM1hpDR","I Constantly Thank God for Esteban","spotify:artist:20JZFwl6HVl6yg8a4H3ZqK","Panic! At The Disco","spotify:album:2YeOhhJg3OWpN0F1VYPxtW","A Fever You Can't Sweat Out","spotify:artist:20JZFwl6HVl6yg8a4H3ZqK","Panic! At The Disco","2005-09-27","https://i.scdn.co/image/ab67616d0000b2730a8881b0d247346c3c447bf3","1","11","210253","https://p.scdn.co/mp3-preview/0722362ccc0aad50f47ead8a0faa8e17cc3d4226?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","US56V0507711","","2019-03-19T23:02:59Z"
"spotify:track:4xSVkbqCz1xaevkjP8xXL5","There's a Good Reason These Tables Are Numbered Honey, You Just Haven't Thought of It Yet","spotify:artist:20JZFwl6HVl6yg8a4H3ZqK","Panic! At The Disco","spotify:album:2YeOhhJg3OWpN0F1VYPxtW","A Fever You Can't Sweat Out","spotify:artist:20JZFwl6HVl6yg8a4H3ZqK","Panic! At The Disco","2005-09-27","https://i.scdn.co/image/ab67616d0000b2730a8881b0d247346c3c447bf3","1","12","196653","https://p.scdn.co/mp3-preview/7b7ff75824788adb9ec37c49ffbf5e6b748f0697?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","US56V0507712","","2019-03-19T23:02:59Z"
