,id,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,track_id
1727,28e9ed33-be6c-46c8-af8e-feba4575fcc6,0.406,0.389,0.29,3.97e-05,0.0758,-11.868,0.0393,185.007,0.158,28e9ed33-be6c-46c8-af8e-feba4575fcc6
1728,45f81077-67b2-4faf-994d-4bcb5ed4101c,0.000167,0.596,0.853,3.2e-05,0.503,-4.663,0.0345,128.017,0.741,45f81077-67b2-4faf-994d-4bcb5ed4101c
1729,4dac8ce5-abd4-43ad-b6b2-6dcd72262ccc,0.0106,0.659,0.797,0.0043,0.438,-6.006,0.0297,100.915,0.803,4dac8ce5-abd4-43ad-b6b2-6dcd72262ccc
1730,92407e77-ebd3-42fe-8124-162ebe570494,0.000162,0.629,0.833,0.00454,0.199,-6.251,0.0445,94.998,0.734,92407e77-ebd3-42fe-8124-162ebe570494
1731,4433b089-ff78-4e4f-aecf-2d71b525b672,0.000603,0.489,0.649,0.713,0.101,-5.11,0.0336,158.009,0.77,4433b089-ff78-4e4f-aecf-2d71b525b672
1732,e5cf14e5-9840-4e2c-aec4-94ae51e1c0a8,0.835,0.209,0.288,0.751,0.109,-9.729,0.0326,150.217,0.15,e5cf14e5-9840-4e2c-aec4-94ae51e1c0a8
1733,3adefe97-2afa-4ff6-8827-6ad2c6496a42,1.18e-05,0.516,0.82,0.918,0.0788,-8.54,0.0376,128.993,0.556,3adefe97-2afa-4ff6-8827-6ad2c6496a42
1734,87d33835-6376-4b18-b781-e19909fb3065,0.00139,0.608,0.725,0.0546,0.0802,-4.367,0.342,136.251,0.802,87d33835-6376-4b18-b781-e19909fb3065
1735,2bd1130a-9da2-4590-b179-171e14ced3e7,0.701,0.338,0.496,0.47,0.213,-8.877,0.034,176.344,0.602,2bd1130a-9da2-4590-b179-171e14ced3e7
1736,e046da10-67a2-47e8-800d-28d93a7ed17a,0.005,0.24,0.653,0.719,0.235,-7.755,0.0392,92.101,0.0558,e046da10-67a2-47e8-800d-28d93a7ed17a
1737,2dcf5571-09bb-4fc1-bfb1-280066d507e7,0.0129,0.677,0.871,1.33e-06,0.397,-6.198,0.0294,115.138,0.518,2dcf5571-09bb-4fc1-bfb1-280066d507e7
1738,f8ee8e6f-f707-43d2-9c43-30b85e55ed52,0.579,0.774,0.469,0.000283,0.046,-8.383,0.055,120.993,0.776,f8ee8e6f-f707-43d2-9c43-30b85e55ed52
1739,89c337d3-3029-4905-bfd8-135430126cbd,0.0801,0.688,0.748,0.00453,0.136,-9.39,0.0377,114.144,0.892,89c337d3-3029-4905-bfd8-135430126cbd
1740,98768fdf-dfd0-48c8-9f7e-61a9215b8cfe,0.241,0.714,0.645,1.22e-06,0.44,-8.125,0.0526,93.798,0.938,98768fdf-dfd0-48c8-9f7e-61a9215b8cfe
1741,4f61ff47-0a02-4b2f-89ef-da1a87f0b601,0.212,0.674,0.608,0.835,0.078,-9.998,0.0424,81.024,0.509,4f61ff47-0a02-4b2f-89ef-da1a87f0b601
1742,55f6f4f0-c194-4385-aa6f-dc13676bb48c,0.168,0.624,0.556,0.801,0.0988,-7.53,0.0338,130.106,0.292,55f6f4f0-c194-4385-aa6f-dc13676bb48c
1743,7ae79e54-89ec-4bee-9f9c-b54d945ee411,0.000673,0.589,0.797,0.0,0.0246,-4.213,0.174,174.041,0.786,7ae79e54-89ec-4bee-9f9c-b54d945ee411
1744,c5c91663-0d71-40c6-b8c0-837c17e7c9dd,0.524,0.477,0.796,0.000425,0.105,-4.9,0.0644,158.167,0.348,c5c91663-0d71-40c6-b8c0-837c17e7c9dd
1745,90a035d9-39d9-4828-bca9-81f6c2b230eb,0.0561,0.356,0.798,0.00075,0.124,-5.597,0.0664,94.511,0.212,90a035d9-39d9-4828-bca9-81f6c2b230eb
1746,5ab6faf3-f22d-46dc-b191-56dffcfb1cd4,0.0145,0.262,0.412,0.55,0.135,-8.461,0.0353,154.376,0.0385,5ab6faf3-f22d-46dc-b191-56dffcfb1cd4
1747,162fcb4a-e3e4-4101-8128-b7fea209bc1a,0.503,0.55,0.526,0.87,0.0712,-10.375,0.0495,95.019,0.364,162fcb4a-e3e4-4101-8128-b7fea209bc1a
1748,a3859c7f-014f-4eec-b406-3181e8032b29,0.961,0.554,0.172,0.914,0.0929,-16.894,0.0292,99.998,0.0367,a3859c7f-014f-4eec-b406-3181e8032b29
1749,27cba5f6-2574-44ce-b89d-0b4f8993057a,0.124,0.822,0.871,0.0,0.045,-6.257,0.059,109.174,0.901,27cba5f6-2574-44ce-b89d-0b4f8993057a
1750,0c823a54-0b42-4696-81a4-70f15d81c1ef,0.594,0.284,0.568,0.000203,0.975,-6.269,0.039,185.045,0.411,0c823a54-0b42-4696-81a4-70f15d81c1ef
1751,31e4bfe4-c22f-4901-a2bd-9bf4b38fdb0c,0.159,0.647,0.636,2.63e-06,0.0804,-4.126,0.03,97.558,0.487,31e4bfe4-c22f-4901-a2bd-9bf4b38fdb0c
1752,0b2f0215-0672-48d3-ad98-a807a3137140,0.938,0.557,0.338,0.00279,0.42,-12.089,0.0363,94.886,0.225,0b2f0215-0672-48d3-ad98-a807a3137140
1753,f480bc3f-b1dd-4ac1-b8df-967a5fd3271a,0.749,0.493,0.542,0.0437,0.151,-7.594,0.0315,73.918,0.271,f480bc3f-b1dd-4ac1-b8df-967a5fd3271a
1754,22371775-b378-4c54-bf02-85d83308c64a,0.263,0.471,0.838,2.3e-05,0.358,-6.886,0.406,163.331,0.511,22371775-b378-4c54-bf02-85d83308c64a
1755,789393f2-4dad-4505-ab7b-78621fe823df,0.389,0.804,0.68,0.0,0.0652,-6.884,0.32,145.523,0.755,789393f2-4dad-4505-ab7b-78621fe823df
1756,cfbb7bd6-2228-49bc-9769-274204987f7a,0.186,0.811,0.816,0.0,0.629,-4.887,0.129,133.876,0.313,cfbb7bd6-2228-49bc-9769-274204987f7a
1757,4785e45b-767e-48a7-96c5-3ae80fbebabd,0.0194,0.637,0.604,0.0,0.108,-5.197,0.329,162.088,0.238,4785e45b-767e-48a7-96c5-3ae80fbebabd
1758,c83e0bfc-4c0a-459d-b44a-0bcff93b3228,0.0414,0.8,0.62,2.33e-06,0.0662,-4.673,0.0685,80.795,0.751,c83e0bfc-4c0a-459d-b44a-0bcff93b3228
1759,59ee0266-3435-482b-a4e1-914be332bc44,0.239,0.763,0.833,0.0,0.422,-4.929,0.166,144.874,0.817,59ee0266-3435-482b-a4e1-914be332bc44
1760,2e3a4469-5880-4533-8805-3597bd306523,0.423,0.579,0.391,0.0658,0.248,-8.49,0.0369,119.879,0.132,2e3a4469-5880-4533-8805-3597bd306523
1761,dc847f3f-41b6-4ca7-9679-5a97e2650e99,0.435,0.878,0.822,0.0,0.148,-5.844,0.207,101.884,0.738,dc847f3f-41b6-4ca7-9679-5a97e2650e99
1762,7921c6be-3352-4add-b668-7fd51829d5ca,0.018,0.721,0.683,0.0,0.338,-5.296,0.224,158.838,0.566,7921c6be-3352-4add-b668-7fd51829d5ca
1763,1ec91d67-4440-4711-8d0d-0d2d6acee905,0.095,0.867,0.661,0.0,0.116,-4.294,0.267,91.007,0.569,1ec91d67-4440-4711-8d0d-0d2d6acee905
1764,5cc0ea5b-4681-48b0-84b3-20d75faeff54,0.0143,0.907,0.721,0.0,0.0793,-4.917,0.253,107.979,0.538,5cc0ea5b-4681-48b0-84b3-20d75faeff54
1765,09e20e26-fe98-4c65-b231-8b299283d22a,1.58e-05,0.464,0.944,0.174,0.057,-5.211,0.0388,139.97,0.551,09e20e26-fe98-4c65-b231-8b299283d22a
1766,5f43f3ba-0112-4d61-b47a-ad0aed5ca9eb,0.000655,0.46,0.877,0.0228,0.12,-4.723,0.035,114.975,0.49,5f43f3ba-0112-4d61-b47a-ad0aed5ca9eb
1767,6d942752-0720-4b22-ad0f-1f455be1d040,0.324,0.801,0.599,0.0,0.237,-6.071,0.0473,123.715,0.589,6d942752-0720-4b22-ad0f-1f455be1d040
1768,28fc7525-8394-4b17-92c7-5e2aac74d22f,0.0329,0.254,0.869,0.0,0.0849,-4.788,0.081,174.103,0.207,28fc7525-8394-4b17-92c7-5e2aac74d22f
1769,e3374254-d570-4fc4-ac7b-8cbde5d8c439,0.881,0.666,0.244,0.0,0.116,-11.402,0.0373,114.004,0.409,e3374254-d570-4fc4-ac7b-8cbde5d8c439
1770,fdd0e7fe-3c2d-4804-a235-04d7ffbca258,0.395,0.417,0.436,0.0,0.055,-9.312,0.0472,172.113,0.615,fdd0e7fe-3c2d-4804-a235-04d7ffbca258
1771,e790cd4b-2d4c-41a5-8f72-9bfc76f35391,0.302,0.442,0.433,0.02,0.109,-7.772,0.0267,95.99,0.103,e790cd4b-2d4c-41a5-8f72-9bfc76f35391
1772,be56de9a-3242-48b3-9670-d3d40b1ff907,0.643,0.497,0.285,1.69e-05,0.389,-14.537,0.0264,154.707,0.667,be56de9a-3242-48b3-9670-d3d40b1ff907
1773,154be9d2-f1f7-4c77-8a22-f2c5361eaaa2,0.86,0.54,0.26,0.00553,0.134,-13.61,0.0309,114.732,0.374,154be9d2-f1f7-4c77-8a22-f2c5361eaaa2
1774,a96d8e14-8b1b-4406-8fa2-afee12fae67f,0.782,0.792,0.525,0.0254,0.115,-7.985,0.0371,119.364,0.644,a96d8e14-8b1b-4406-8fa2-afee12fae67f
1775,d8773999-6c0a-4d0e-81ef-3f3daaad76ef,0.0171,0.626,0.98,0.0,0.336,-3.811,0.119,150.009,0.729,d8773999-6c0a-4d0e-81ef-3f3daaad76ef
1776,33f1be6d-d528-4bdf-bf05-c1a886e872ce,0.0388,0.715,0.551,0.375,0.34,-12.804,0.0339,99.999,0.481,33f1be6d-d528-4bdf-bf05-c1a886e872ce
1777,45a3cff0-f37b-4fa0-8ab7-a058f5d4b90a,0.0182,0.717,0.795,0.0,0.283,-5.846,0.176,139.86,0.409,45a3cff0-f37b-4fa0-8ab7-a058f5d4b90a
1778,2265baae-ed2d-44fd-97fa-fd872984a321,0.291,0.693,0.611,0.0,0.167,-7.672,0.0861,120.073,0.0782,2265baae-ed2d-44fd-97fa-fd872984a321
1779,f91b9b0d-4a7d-42c0-b7ee-5904b7c533c0,0.475,0.215,0.265,0.591,0.303,-16.852,0.0323,87.26,0.0401,f91b9b0d-4a7d-42c0-b7ee-5904b7c533c0
1780,b1b6d2ec-a3b4-4941-b3a5-92410bf0c908,0.00373,0.803,0.806,0.00865,0.12,-5.574,0.116,129.953,0.0912,b1b6d2ec-a3b4-4941-b3a5-92410bf0c908
1781,550a9a3d-cf28-4fa4-bbda-2546984f4775,0.186,0.666,0.724,0.347,0.101,-8.639,0.0487,122.0,0.662,550a9a3d-cf28-4fa4-bbda-2546984f4775
1782,6b2c202f-130c-4648-8e44-40316b89090a,0.503,0.611,0.719,0.646,0.0817,-9.898,0.0431,125.047,0.595,6b2c202f-130c-4648-8e44-40316b89090a
1783,b6565843-8f21-4841-af8d-012df37bc231,8.55e-05,0.516,0.984,0.331,0.665,-6.484,0.0888,142.32,0.141,b6565843-8f21-4841-af8d-012df37bc231
1784,668764ca-02e5-4fea-8899-9acd1d674d16,0.736,0.636,0.655,3.94e-05,0.103,-6.106,0.0259,104.98,0.676,668764ca-02e5-4fea-8899-9acd1d674d16
1785,bdd40e11-6a18-4eac-aa3e-997bf1c215dc,0.188,0.489,0.694,0.0,0.215,-7.024,0.0567,111.538,0.357,bdd40e11-6a18-4eac-aa3e-997bf1c215dc
1786,8924521a-6f9f-4251-bbc1-34c101263964,0.00129,0.318,0.54,0.709,0.135,-11.709,0.0425,117.977,0.0745,8924521a-6f9f-4251-bbc1-34c101263964
1787,d88dbe9c-52c5-46d9-a5bf-febe4b1a9193,0.564,0.724,0.563,0.0209,0.0991,-9.396,0.0319,114.952,0.879,d88dbe9c-52c5-46d9-a5bf-febe4b1a9193
1788,8851ec2f-abde-47c5-8b07-e44c94a258cb,0.251,0.513,0.396,0.177,0.11,-13.061,0.0299,140.208,0.229,8851ec2f-abde-47c5-8b07-e44c94a258cb
1789,ab096a0d-977f-43d4-a360-f4bffa31b016,0.133,0.637,0.858,0.000557,0.0652,-6.917,0.0338,115.696,0.798,ab096a0d-977f-43d4-a360-f4bffa31b016
1790,fcc697a4-5a7c-49e2-8259-9f648a8c33e4,0.0664,0.741,0.697,2.28e-05,0.133,-7.028,0.0277,116.109,0.774,fcc697a4-5a7c-49e2-8259-9f648a8c33e4
1791,acdaca5f-ebef-44f5-8220-0181cbcc0e77,0.0288,0.672,0.779,0.0,0.0995,-4.312,0.0344,100.024,0.775,acdaca5f-ebef-44f5-8220-0181cbcc0e77
1792,cb3f2aaa-7ecb-4434-895c-061bbf9be426,0.00783,0.473,0.898,0.0618,0.173,-4.797,0.0561,96.556,0.808,cb3f2aaa-7ecb-4434-895c-061bbf9be426
1793,bc9c2904-9aed-43c9-a1d2-811bbe31e252,0.652,0.388,0.338,3.73e-06,0.248,-10.054,0.0329,177.765,0.478,bc9c2904-9aed-43c9-a1d2-811bbe31e252
1794,a505c78d-ff6c-4653-ba9c-fcfd1b63437c,0.0985,0.289,0.853,0.633,0.0843,-6.193,0.0504,175.326,0.0736,a505c78d-ff6c-4653-ba9c-fcfd1b63437c
1795,91378b9e-682c-43df-90fd-18f96e66f2c7,0.573,0.594,0.508,0.000353,0.26,-9.962,0.0275,114.083,0.678,91378b9e-682c-43df-90fd-18f96e66f2c7
1796,2b7f4b11-67b2-45d9-9488-167c86f27f5f,0.334,0.354,0.678,0.261,0.31,-6.237,0.0496,128.791,0.422,2b7f4b11-67b2-45d9-9488-167c86f27f5f
1797,e8336e86-76d6-4128-9f59-73cf813d2514,0.000439,0.553,0.587,0.326,0.329,-5.924,0.0327,146.045,0.28,e8336e86-76d6-4128-9f59-73cf813d2514
1798,3d5dc738-f58e-440d-b956-6279f3dbb522,0.41,0.455,0.526,0.0,0.0807,-9.903,0.0732,112.523,0.245,3d5dc738-f58e-440d-b956-6279f3dbb522
1799,ec32c068-79f8-48cc-9e8c-92263c737d8e,0.247,0.417,0.33,0.000689,0.0677,-13.925,0.0275,157.113,0.175,ec32c068-79f8-48cc-9e8c-92263c737d8e
1800,1da9ea87-2a36-4abc-af5b-bd2281a494f4,0.656,0.547,0.335,0.000161,0.115,-13.304,0.0501,106.099,0.109,1da9ea87-2a36-4abc-af5b-bd2281a494f4
1801,e5546cb2-1a86-4d96-8771-0c489ee94bd4,0.149,0.43,0.705,5.08e-05,0.838,-5.409,0.0339,118.781,0.182,e5546cb2-1a86-4d96-8771-0c489ee94bd4
1802,6b170a0c-f151-4779-b8ab-12942fb298a8,0.245,0.87,0.699,6.76e-06,0.0588,-5.541,0.0459,126.967,0.726,6b170a0c-f151-4779-b8ab-12942fb298a8
1803,ac8938f2-95ec-4163-a8d4-f575764e1d33,0.0981,0.666,0.785,0.0198,0.434,-5.37,0.0308,122.973,0.549,ac8938f2-95ec-4163-a8d4-f575764e1d33
1804,4818b345-ff34-4986-ab91-d10659a80f82,0.0174,0.615,0.428,0.42,0.131,-8.759,0.0378,76.986,0.218,4818b345-ff34-4986-ab91-d10659a80f82
1805,abf375da-1125-4259-9065-955c012aba9e,0.00393,0.295,0.832,0.0722,0.102,-6.789,0.0631,140.979,0.615,abf375da-1125-4259-9065-955c012aba9e
1806,efd00d9b-3d8c-4b64-88c3-0eae4c3def79,0.974,0.15,0.037,0.00266,0.123,-26.859,0.046,73.132,0.0356,efd00d9b-3d8c-4b64-88c3-0eae4c3def79
1807,e51489dc-1c4c-4abf-b1c1-bfb39d0a3a91,0.507,0.676,0.497,0.311,0.11,-10.521,0.0583,170.034,0.372,e51489dc-1c4c-4abf-b1c1-bfb39d0a3a91
1808,fceebbd6-0465-4093-9672-80ca56b326b1,0.543,0.568,0.645,0.0,0.191,-8.363,0.0416,170.676,0.901,fceebbd6-0465-4093-9672-80ca56b326b1
1809,9c1c456c-ccdd-4c13-ac33-80e975da0890,0.000967,0.583,0.877,0.833,0.0703,-4.483,0.0362,120.069,0.63,9c1c456c-ccdd-4c13-ac33-80e975da0890
1810,c9672107-5325-4faa-bf25-902d077e49a8,0.557,0.607,0.631,1.39e-06,0.11,-7.491,0.0458,111.254,0.342,c9672107-5325-4faa-bf25-902d077e49a8
1811,518bf97f-6288-4945-aa25-77da45917c16,0.00852,0.502,0.825,0.0,0.13,-4.759,0.0773,161.949,0.598,518bf97f-6288-4945-aa25-77da45917c16
1812,bbea0e9e-6d67-4373-85d3-88ee2571b4f8,0.00157,0.558,0.931,0.0387,0.359,-7.226,0.0654,164.279,0.425,bbea0e9e-6d67-4373-85d3-88ee2571b4f8
1813,eb877105-c798-4fa1-a82f-5d01699e3512,0.013,0.649,0.888,2.23e-06,0.0888,-4.807,0.0293,100.975,0.553,eb877105-c798-4fa1-a82f-5d01699e3512
1814,38e002d0-c0af-43f8-ba7f-5ca9ddf79717,0.578,0.339,0.219,0.101,0.104,-18.595,0.0336,138.091,0.0387,38e002d0-c0af-43f8-ba7f-5ca9ddf79717
1815,8f43158c-ab9f-4257-8dba-d217e92895d8,0.858,0.382,0.354,3.11e-06,0.168,-6.595,0.0289,87.018,0.435,8f43158c-ab9f-4257-8dba-d217e92895d8
1816,b1e7f156-cb92-4db1-a286-4758f33f1068,0.000284,0.567,0.894,0.0,0.155,-2.901,0.0361,115.041,0.349,b1e7f156-cb92-4db1-a286-4758f33f1068
1817,36753b54-fa40-4248-94b5-e46081913079,0.0599,0.716,0.88,0.58,0.161,-7.747,0.0826,140.292,0.727,36753b54-fa40-4248-94b5-e46081913079
1818,73ef1f29-5a18-46e7-85f4-304b1d78336e,0.687,0.383,0.476,0.19,0.255,-7.848,0.0273,100.052,0.0718,73ef1f29-5a18-46e7-85f4-304b1d78336e
1819,c8738223-76db-4af7-9b3e-b4febbceaf86,0.00032,0.249,0.985,2.78e-05,0.0689,-3.965,0.174,154.351,0.21,c8738223-76db-4af7-9b3e-b4febbceaf86
1820,9277c740-0a55-4004-9e47-c7da4866180e,0.679,0.522,0.0913,0.367,0.0791,-21.164,0.0325,143.9,0.385,9277c740-0a55-4004-9e47-c7da4866180e
1821,515c1d6b-c0f3-409d-ae7a-6e45ec8b0253,0.161,0.569,0.463,5.91e-06,0.178,-8.65,0.0586,147.938,0.708,515c1d6b-c0f3-409d-ae7a-6e45ec8b0253
1822,44285651-5023-4e4e-b392-4983d9ff40dc,0.72,0.594,0.31,0.0055,0.299,-11.763,0.0313,139.89,0.257,44285651-5023-4e4e-b392-4983d9ff40dc
1823,24b36056-efae-44ef-aa8f-8916653b530a,0.335,0.622,0.601,0.0629,0.116,-9.157,0.0311,94.076,0.697,24b36056-efae-44ef-aa8f-8916653b530a
1824,420d09d6-0787-46f9-9743-43d783736ee7,0.413,0.508,0.654,1.23e-06,0.126,-9.09,0.0353,141.794,0.442,420d09d6-0787-46f9-9743-43d783736ee7
1825,52ffa266-36e5-443e-bda2-e83618bfd6c1,0.00103,0.584,0.748,0.638,0.102,-7.018,0.0309,126.008,0.86,52ffa266-36e5-443e-bda2-e83618bfd6c1
1826,9d753df7-47f1-4b54-b4fa-0629f419debe,0.0174,0.363,0.549,0.262,0.274,-6.475,0.0277,168.886,0.25,9d753df7-47f1-4b54-b4fa-0629f419debe
1827,1c94d175-05e3-483d-be67-a41d73408c30,0.176,0.528,0.661,0.208,0.107,-6.612,0.0457,108.139,0.577,1c94d175-05e3-483d-be67-a41d73408c30
1828,ccf7dec1-d447-47c5-a2ab-68c7d531b72d,0.875,0.665,0.16,0.0294,0.121,-14.142,0.03,94.79,0.135,ccf7dec1-d447-47c5-a2ab-68c7d531b72d
1829,13d5887c-01d2-448b-82ef-ac431f1694ec,0.624,0.71,0.277,0.00615,0.147,-11.162,0.0309,96.002,0.275,13d5887c-01d2-448b-82ef-ac431f1694ec
1830,eff13dd1-919f-4bc9-a5ca-a406564ab872,0.125,0.788,0.541,0.000231,0.0679,-5.987,0.0387,118.058,0.928,eff13dd1-919f-4bc9-a5ca-a406564ab872
1831,527c9d46-a1af-4600-9f55-61ab41249308,0.354,0.749,0.472,0.0,0.34,-7.978,0.0478,124.044,0.764,527c9d46-a1af-4600-9f55-61ab41249308
1832,d67d3ff6-19cf-4705-92bd-e9131f54ff38,0.616,0.573,0.515,0.000649,0.0937,-8.872,0.0756,175.808,0.608,d67d3ff6-19cf-4705-92bd-e9131f54ff38
1833,a8ad1496-b9f7-4eb1-a8d3-01369e2e498b,0.888,0.327,0.189,0.00216,0.107,-14.084,0.032,203.598,0.37,a8ad1496-b9f7-4eb1-a8d3-01369e2e498b
1834,9e814cb4-151d-42ac-a50f-0ae4d4050392,0.535,0.692,0.585,2.6e-06,0.236,-6.686,0.0387,82.982,0.699,9e814cb4-151d-42ac-a50f-0ae4d4050392
1835,7f7548cd-9d68-4af8-9b8c-95af0b4c1cd8,0.823,0.451,0.288,0.0,0.114,-7.668,0.0331,165.601,0.229,7f7548cd-9d68-4af8-9b8c-95af0b4c1cd8
1836,9a0a4b19-ba0a-473d-8d2d-f29f6ace13e4,0.518,0.457,0.332,0.131,0.113,-9.779,0.0297,179.847,0.401,9a0a4b19-ba0a-473d-8d2d-f29f6ace13e4
1837,97a9a18d-ee37-4800-8331-a6b0fb046114,0.397,0.691,0.584,0.104,0.0991,-8.365,0.0277,122.841,0.741,97a9a18d-ee37-4800-8331-a6b0fb046114
1838,498abe90-981f-449f-8527-fbe2940c6730,0.768,0.565,0.199,0.399,0.116,-16.103,0.0319,83.512,0.257,498abe90-981f-449f-8527-fbe2940c6730
1839,781ac48c-4bd7-4d70-bae3-96eb434479d4,0.198,0.425,0.574,0.0,0.173,-7.3,0.137,203.973,0.789,781ac48c-4bd7-4d70-bae3-96eb434479d4
1840,bfdc9c4b-506a-4e8c-a9d5-4367a4c53125,0.815,0.544,0.147,0.00647,0.122,-15.837,0.0313,77.974,0.322,bfdc9c4b-506a-4e8c-a9d5-4367a4c53125
1841,fd3375a1-3fd0-4959-a7b3-05c67474cdd4,0.655,0.579,0.333,6.75e-06,0.104,-10.294,0.0286,88.008,0.484,fd3375a1-3fd0-4959-a7b3-05c67474cdd4
1842,42343a30-5dc3-4286-9565-a1c6e9f52986,0.562,0.527,0.232,6.7e-06,0.116,-13.342,0.0313,139.778,0.25,42343a30-5dc3-4286-9565-a1c6e9f52986
1843,7e579230-ee59-4fc6-b9d0-9988446040ef,0.167,0.638,0.392,0.000417,0.185,-9.136,0.0288,129.945,0.549,7e579230-ee59-4fc6-b9d0-9988446040ef
1844,f2b3290e-b3f4-4609-ab75-298a7c79897f,0.431,0.501,0.256,4.84e-06,0.118,-11.85,0.033,119.537,0.332,f2b3290e-b3f4-4609-ab75-298a7c79897f
1845,884733b3-a2f5-43d9-a328-eddafba11dca,0.484,0.401,0.349,4.4e-06,0.0921,-9.468,0.0307,95.838,0.332,884733b3-a2f5-43d9-a328-eddafba11dca
1846,82584996-464f-40af-968c-70165fc9c4a4,0.85,0.498,0.222,0.0004,0.125,-14.625,0.0323,71.814,0.228,82584996-464f-40af-968c-70165fc9c4a4
1847,7d25860f-fb74-4256-aefa-28aa92e8654f,0.657,0.381,0.266,0.00287,0.123,-11.594,0.0406,138.176,0.0872,7d25860f-fb74-4256-aefa-28aa92e8654f
1848,1c8e3317-e5e4-4806-b9da-f10ec201d901,0.0252,0.585,0.663,3.53e-06,0.254,-4.764,0.0241,100.956,0.351,1c8e3317-e5e4-4806-b9da-f10ec201d901
1849,11314dbf-7b00-4c49-99e0-b57a369ce6a5,0.596,0.516,0.228,7.05e-06,0.346,-11.379,0.0307,112.247,0.382,11314dbf-7b00-4c49-99e0-b57a369ce6a5
1850,bf7004ef-c1a8-479a-89cf-5a4f327354f1,0.821,0.699,0.222,1.59e-06,0.112,-10.764,0.0384,95.881,0.673,bf7004ef-c1a8-479a-89cf-5a4f327354f1
1851,1983054b-6ebd-4902-b99d-e04fde5f4470,0.673,0.608,0.544,0.00443,0.157,-7.705,0.0454,90.627,0.88,1983054b-6ebd-4902-b99d-e04fde5f4470
1852,2e590b4e-d178-4304-b737-a0c8bfb04918,0.0002,0.448,0.893,0.893,0.0706,-2.568,0.0367,120.988,0.033,2e590b4e-d178-4304-b737-a0c8bfb04918
1853,42c85529-b045-48ba-b3b7-82445e11cf2d,0.858,0.549,0.301,0.0,0.104,-10.28,0.0291,134.306,0.329,42c85529-b045-48ba-b3b7-82445e11cf2d
1854,744e9169-ee6a-4e8f-9c4c-a2ef9d6b5bb7,0.557,0.613,0.317,9.65e-06,0.0958,-10.63,0.0297,129.975,0.264,744e9169-ee6a-4e8f-9c4c-a2ef9d6b5bb7
1855,747890de-d3b6-47d2-bcfd-67b969293e45,0.0122,0.71,0.913,0.852,0.109,-10.322,0.0556,115.031,0.718,747890de-d3b6-47d2-bcfd-67b969293e45
1856,3b9e5de0-cc6b-4a81-8148-21aab0d7674e,0.958,0.596,0.279,0.88,0.105,-11.055,0.0294,125.962,0.247,3b9e5de0-cc6b-4a81-8148-21aab0d7674e
1857,95208011-44c2-400d-bdba-eb34750b7888,0.121,0.777,0.4,0.000243,0.0701,-5.91,0.0265,110.992,0.479,95208011-44c2-400d-bdba-eb34750b7888
1858,ae456135-c7aa-4210-bbc1-e5d9d154cef4,0.171,0.573,0.746,0.000187,0.276,-4.921,0.0286,130.004,0.271,ae456135-c7aa-4210-bbc1-e5d9d154cef4
1859,3e7cfc86-5b69-4447-8be7-806ff69af19f,0.412,0.544,0.7,0.812,0.0881,-4.808,0.0499,153.964,0.372,3e7cfc86-5b69-4447-8be7-806ff69af19f
1860,f209a462-5435-4a92-866e-5e6be2027046,0.0684,0.638,0.663,0.0105,0.366,-6.679,0.0513,140.026,0.54,f209a462-5435-4a92-866e-5e6be2027046
1861,835ca1c7-8c6d-4dce-a1a5-24088dea7c0c,0.132,0.658,0.52,0.708,0.141,-5.678,0.0291,85.963,0.345,835ca1c7-8c6d-4dce-a1a5-24088dea7c0c
1862,9c5053b3-c246-43ee-8e17-68558e73db24,3.63e-05,0.649,0.909,0.469,0.0787,-6.988,0.0729,131.919,0.623,9c5053b3-c246-43ee-8e17-68558e73db24
1863,52d974a2-8b8f-4e0c-ab5c-69c97e7d0d19,0.0502,0.659,0.758,8.79e-05,0.0822,-6.424,0.0448,122.945,0.562,52d974a2-8b8f-4e0c-ab5c-69c97e7d0d19
1864,d96587a9-4384-426f-b5c1-a3cffffb2544,0.698,0.453,0.689,0.889,0.0908,-7.137,0.0303,160.011,0.201,d96587a9-4384-426f-b5c1-a3cffffb2544
1865,5bd4aa5c-f6c5-4494-a580-a8b7134a9810,0.0287,0.407,0.493,0.0,0.137,-7.324,0.0299,78.929,0.168,5bd4aa5c-f6c5-4494-a580-a8b7134a9810
1866,df7a0e6a-2567-41a6-96b8-2cc570da99d4,0.344,0.197,0.361,0.869,0.108,-20.354,0.0465,77.077,0.0775,df7a0e6a-2567-41a6-96b8-2cc570da99d4
1867,ccf79bcd-0790-45d5-933e-ee0651d3d752,0.22,0.464,0.855,0.562,0.0754,-5.731,0.0508,173.931,0.241,ccf79bcd-0790-45d5-933e-ee0651d3d752
1868,67eb5617-9cbc-4102-b1cd-b57616a3f2c8,0.418,0.253,0.524,1.7e-06,0.567,-9.296,0.0706,80.769,0.351,67eb5617-9cbc-4102-b1cd-b57616a3f2c8
1869,dd110049-d007-4ca4-a0a5-d77cb13d7034,0.321,0.471,0.84,8.16e-05,0.216,-5.931,0.0426,145.194,0.708,dd110049-d007-4ca4-a0a5-d77cb13d7034
1870,f577aa4f-3c08-430b-b9f4-b3c751a04ebe,0.596,0.283,0.797,0.000412,0.125,-3.193,0.0307,155.564,0.107,f577aa4f-3c08-430b-b9f4-b3c751a04ebe
